"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL4209404";"";"0";"260.20";"0";"2.53";"119";"O=c1oc(-c2c(F)cccc2F)nc2cnccc12";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4196341";"Inhibition of thrombin (unknown origin) using S-2238 as substrate measured for 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196003";"1";"Scientific Literature";"Eur J Med Chem";"2018";""
"CHEMBL1979749";"";"0";"345.83";"1";"6.23";"10d";"COc1ccc(-c2cc(-c3ccccc3)c3cc(Cl)ccc3n2)cc1";"IC50";"'>='";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3128724";"Inhibition of human thrombin using H-D-Phe-L-Pip-Arg-para-nitroanilide as substrate after 5 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124879";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL3125344";"";"0";"331.80";"1";"5.93";"10c";"Oc1ccc(-c2cc(-c3ccccc3)c3cc(Cl)ccc3n2)cc1";"IC50";"'>='";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3128724";"Inhibition of human thrombin using H-D-Phe-L-Pip-Arg-para-nitroanilide as substrate after 5 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124879";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL3629082";"";"0";"496.57";"0";"3.33";"II-1";"N=C(N)c1ccc(CC2NCCn3c2nc2cc(C(=O)N(CCC(=O)O)c4ccccc4)ccc23)cc1";"IC50";"'='";"7.48";"nM";"8.13";"";"";"UO_0000065";"16.36";"0.30";"4.80";"5.92";"False";"CHEMBL3631742";"Inhibition of human thrombin using tosyl-glycyl-prolyl-arginine-4-nitranilide acetate as substrate preincubated for 10 mins by spectrophotometer analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627642";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL3115892";"";"0";"500.64";"2";"1.08";"27";"N=C(N)c1ccc(CNC(=O)[C@@H](NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)C2CCNCC2)cc1";"IC50";"'='";"26000.0";"nM";"4.58";"";"";"UO_0000065";"9.16";"0.17";"3.51";"2.71";"False";"CHEMBL3119479";"Inhibition of human thrombin using S-2366 as substrate preincubated for 300 seconds followed by substrate addition measured after 40 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112440";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL266349";"MELAGATRAN";"0";"429.52";"0";"0.81";"Melagatran";"N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"19.55";"0.37";"7.59";"5.65";"False";"CHEMBL3119479";"Inhibition of human thrombin using S-2366 as substrate preincubated for 300 seconds followed by substrate addition measured after 40 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112440";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL19080";"L-375378";"0";"406.49";"0";"1.81";"31";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCCc2ccccc2)c1=O";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"22.38";"0.41";"7.29";"7.92";"False";"CHEMBL3134872";"Inhibition of thrombin (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3132812";"1";"Scientific Literature";"MedChemComm";"2013";""
"CHEMBL3277927";"";"0";"460.97";"0";"4.57";"11";"Cl.N=C(N)c1cccc(COc2cccc3c(OCc4cccc(C(=N)N)c4)cccc23)c1";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"11.07";"0.20";"0.13";"3.98";"False";"CHEMBL3281104";"Inhibition of human thrombin-mediated blood clotting formation in presence of human fibrinogen";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3271968";"1";"Scientific Literature";"J. Med. Chem.";"1976";""
"CHEMBL4203810";"";"0";"734.71";"3";"6.98";"2g";"CCOC(=O)c1c(C)oc2cc(OCc3cccc(OC(C)C)c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12.[Na+]";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"7.84";"0.15";"-1.39";"3.11";"False";"CHEMBL4188879";"Partial allosteric inhibition of human thrombin using spectrozyme TH as substrate pretreated for 10 mins followed by substrate addition by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";""
"CHEMBL3277925";"";"0";"548.69";"2";"6.03";"9";"Cl.N=C(N)c1ccc(OCc2c(Cl)c(Cl)c(Cl)c(COc3ccc(C(=N)N)cc3)c2Cl)cc1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"9.95";"0.22";"-0.93";"4.31";"False";"CHEMBL3281104";"Inhibition of human thrombin-mediated blood clotting formation in presence of human fibrinogen";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3271968";"1";"Scientific Literature";"J. Med. Chem.";"1976";""
"CHEMBL3740791";"";"0";"503.54";"1";"3.43";"7n";"Cc1ccnc(N(CCC(=O)O)C(=O)c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2F)n3C)c1";"IC50";"'='";"3.33";"nM";"8.48";"";"";"UO_0000065";"16.84";"0.31";"5.05";"5.64";"False";"CHEMBL4003407";"Inhibition of human thrombin preincubated for 10 mins followed by Ac-FVR-AMC substrate addition measured every 20s for 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002587";"1";"Scientific Literature";"Eur J Med Chem";"2017";""
"CHEMBL133623";"";"0";"500.99";"1";"3.78";"104";"N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCc3ccccc3)c2=O)cc1";"IC50";"'='";"7630.0";"nM";"5.12";"";"";"UO_0000065";"10.21";"0.19";"1.34";"4.07";"False";"CHEMBL4196310";"Inhibition of human thrombin using H-D-phenylalanyl-L-pipecolyl-L-arginine-p-nitroaniline dihydrochloride as substrate after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196003";"1";"Scientific Literature";"Eur J Med Chem";"2018";""
"CHEMBL4114319";"";"0";"486.93";"0";"4.11";"BDBM254911";"COc1cc(C(=O)N2CC3(CC3)NC(=O)C2C)cc2nc(N[C@H](CF)c3cccc(Cl)c3)oc12";"IC50";"'='";"0.38";"nM";"9.42";"";"443693";"UO_0000065";"19.35";"0.38";"5.31";"9.74";"False";"CHEMBL3889250";"Inhibition Assay: To determine the thrombin inhibition of the substances listed above, a biochemical test system is constructed in which the conversion of a thrombin substrate is used for determining the enzymatic activity of human thrombin. Here, thrombin cleaves aminomethylcoumarin, which is measured fluorescently, from the peptic substrate. The determinations are carried out in microtitre plates.Substances to be tested are dissolved in various concentrations in dimethyl sulphoxide and incubated for 15 min with human thrombin (0.06 nmol/l dissolved in 50 mmol/l of Tris buffer [C,C,C-tris(hydroxymethyl)aminomethane], 100 mmol/l of sodium chloride, 0.1% BSA [bovine serum albumin], pH 7.4) at 22° C. The substrate (5 umol/l Boc-Asp(OBzl)-Pro-Arg-AMC from Bachem) is then added. After 30 min of incubation, the sample is excited at a wavelength of 360 nm and the emission is measured at 460 nm. The measured emissions of the test batches with test substance are compared to the control batches without test substance (only dimethyl sulphoxide instead of test substance in dimethyl sulphoxide) and the IC50 values are calculated from the concentration/activity relationships.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3887009";"37";"BindingDB Database";"";"2016";""
"CHEMBL4216440";"";"0";"400.46";"0";"2.20";"4";"Cc1nn(-c2ccccc2)c(C)c1NC(=O)COC(=O)Cn1c(C)csc1=O";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4201829";"Inhibition of thrombin (unknown origin) pre-incubated for 30 mins before N-Boc-FSR-AMC substrate addition and measured after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196210";"1";"Scientific Literature";"J Med Chem";"2018";""
"CHEMBL3964787";"";"0";"635.19";"1";"3.08";"BDBM238259";"COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](C4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCN(C(=N)N)CC3)nc2Cl)cc1";"IC50";"'='";"94000.0";"nM";"4.03";"";"415511";"UO_0000065";"6.34";"0.13";"0.95";"2.26";"False";"CHEMBL3888769";"In Vitro Assay: Human Factor Xa (American Diagnostica Inc.) and human thrombin (Sigma) activities were measured at the enzyme concentrations of 0.18 U/mL and 0.12 U/mL, respectively in the same buffer containing 150 mM NaCl, 2 mg/mL PEG6000, 50 mM Tris-HCl (pH7.4), except that the reactions were started with 300 ¿M S-2222 (phenyl-Ile-Glu-Gly-Arg-pNA, Chromogenix) and 300 ¿M S-2366, respectively.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886831";"37";"BindingDB Database";"";"2016";""
"CHEMBL3961710";"";"0";"635.19";"1";"2.87";"BDBM238267";"COC(=O)Nc1ccc(-c2[nH]c([C@@H]3C[C@H](N4CCN(S(C)(=O)=O)CC4)CN3C(=O)C3CCC(C(=N)N)CC3)nc2Cl)cc1";"IC50";"'='";"84000.0";"nM";"4.08";"";"415512";"UO_0000065";"6.42";"0.13";"1.21";"2.29";"False";"CHEMBL3888769";"In Vitro Assay: Human Factor Xa (American Diagnostica Inc.) and human thrombin (Sigma) activities were measured at the enzyme concentrations of 0.18 U/mL and 0.12 U/mL, respectively in the same buffer containing 150 mM NaCl, 2 mg/mL PEG6000, 50 mM Tris-HCl (pH7.4), except that the reactions were started with 300 ¿M S-2222 (phenyl-Ile-Glu-Gly-Arg-pNA, Chromogenix) and 300 ¿M S-2366, respectively.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886831";"37";"BindingDB Database";"";"2016";""
"CHEMBL3948872";"";"0";"541.63";"1";"1.81";"BDBM238269";"CS(=O)(=O)N1CCC([C@H]2C[C@@H](C(=O)Nc3ccc(C(=O)O)cc3)N(C(=O)c3ccc(C(=N)N)cc3)C2)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"415513";"UO_0000065";"";"";"";"";"False";"CHEMBL3888769";"In Vitro Assay: Human Factor Xa (American Diagnostica Inc.) and human thrombin (Sigma) activities were measured at the enzyme concentrations of 0.18 U/mL and 0.12 U/mL, respectively in the same buffer containing 150 mM NaCl, 2 mg/mL PEG6000, 50 mM Tris-HCl (pH7.4), except that the reactions were started with 300 ¿M S-2222 (phenyl-Ile-Glu-Gly-Arg-pNA, Chromogenix) and 300 ¿M S-2366, respectively.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886831";"37";"BindingDB Database";"";"2016";""
"CHEMBL559015";"";"0";"568.98";"1";"4.81";"DPC423";"CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1.Cl";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3380843";"Inhibition of human Thrombin using S-2222 chromogenic substrate assessed as hydrolysis by microplate reader";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352298";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL4113979";"";"0";"517.99";"1";"4.61";"BDBM254897";"COc1cc(C(=O)N2C[C@@H](C)OC[C@@H]2C2CC(O)C2)cc2nc(NC(CF)c3cccc(Cl)c3)oc12";"IC50";"'='";"0.98";"nM";"9.01";"";"443679";"UO_0000065";"17.39";"0.34";"4.40";"9.28";"False";"CHEMBL3889250";"Inhibition Assay: To determine the thrombin inhibition of the substances listed above, a biochemical test system is constructed in which the conversion of a thrombin substrate is used for determining the enzymatic activity of human thrombin. Here, thrombin cleaves aminomethylcoumarin, which is measured fluorescently, from the peptic substrate. The determinations are carried out in microtitre plates.Substances to be tested are dissolved in various concentrations in dimethyl sulphoxide and incubated for 15 min with human thrombin (0.06 nmol/l dissolved in 50 mmol/l of Tris buffer [C,C,C-tris(hydroxymethyl)aminomethane], 100 mmol/l of sodium chloride, 0.1% BSA [bovine serum albumin], pH 7.4) at 22° C. The substrate (5 umol/l Boc-Asp(OBzl)-Pro-Arg-AMC from Bachem) is then added. After 30 min of incubation, the sample is excited at a wavelength of 360 nm and the emission is measured at 460 nm. The measured emissions of the test batches with test substance are compared to the control batches without test substance (only dimethyl sulphoxide instead of test substance in dimethyl sulphoxide) and the IC50 values are calculated from the concentration/activity relationships.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3887009";"37";"BindingDB Database";"";"2016";""
"CHEMBL3952386";"";"0";"517.99";"1";"4.61";"BDBM254900";"COc1cc(C(=O)N2CC(C)OCC2C2CC(O)C2)cc2nc(N[C@@H](CF)c3cccc(Cl)c3)oc12";"IC50";"'='";"1.6";"nM";"8.80";"";"443682";"UO_0000065";"16.98";"0.33";"4.19";"9.06";"False";"CHEMBL3889250";"Inhibition Assay: To determine the thrombin inhibition of the substances listed above, a biochemical test system is constructed in which the conversion of a thrombin substrate is used for determining the enzymatic activity of human thrombin. Here, thrombin cleaves aminomethylcoumarin, which is measured fluorescently, from the peptic substrate. The determinations are carried out in microtitre plates.Substances to be tested are dissolved in various concentrations in dimethyl sulphoxide and incubated for 15 min with human thrombin (0.06 nmol/l dissolved in 50 mmol/l of Tris buffer [C,C,C-tris(hydroxymethyl)aminomethane], 100 mmol/l of sodium chloride, 0.1% BSA [bovine serum albumin], pH 7.4) at 22° C. The substrate (5 umol/l Boc-Asp(OBzl)-Pro-Arg-AMC from Bachem) is then added. After 30 min of incubation, the sample is excited at a wavelength of 360 nm and the emission is measured at 460 nm. The measured emissions of the test batches with test substance are compared to the control batches without test substance (only dimethyl sulphoxide instead of test substance in dimethyl sulphoxide) and the IC50 values are calculated from the concentration/activity relationships.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3887009";"37";"BindingDB Database";"";"2016";""
"CHEMBL4113643";"";"0";"505.97";"1";"4.61";"BDBM254907";"CCO[C@@H]1CC(CCO)N(C(=O)c2cc(OC)c3oc(NC(CF)c4cccc(Cl)c4)nc3c2)C1";"IC50";"'='";"5.3";"nM";"8.28";"";"443690";"UO_0000065";"16.36";"0.32";"3.67";"8.53";"False";"CHEMBL3889250";"Inhibition Assay: To determine the thrombin inhibition of the substances listed above, a biochemical test system is constructed in which the conversion of a thrombin substrate is used for determining the enzymatic activity of human thrombin. Here, thrombin cleaves aminomethylcoumarin, which is measured fluorescently, from the peptic substrate. The determinations are carried out in microtitre plates.Substances to be tested are dissolved in various concentrations in dimethyl sulphoxide and incubated for 15 min with human thrombin (0.06 nmol/l dissolved in 50 mmol/l of Tris buffer [C,C,C-tris(hydroxymethyl)aminomethane], 100 mmol/l of sodium chloride, 0.1% BSA [bovine serum albumin], pH 7.4) at 22° C. The substrate (5 umol/l Boc-Asp(OBzl)-Pro-Arg-AMC from Bachem) is then added. After 30 min of incubation, the sample is excited at a wavelength of 360 nm and the emission is measured at 460 nm. The measured emissions of the test batches with test substance are compared to the control batches without test substance (only dimethyl sulphoxide instead of test substance in dimethyl sulphoxide) and the IC50 values are calculated from the concentration/activity relationships.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3887009";"37";"BindingDB Database";"";"2016";""
"CHEMBL4107222";"";"0";"505.97";"1";"4.61";"BDBM254886";"COc1cc(C(=O)N2CC(C)(CCO)OC[C@H]2C)cc2nc(NC(CF)c3cccc(Cl)c3)oc12";"IC50";"'='";"0.2";"nM";"9.70";"";"443669";"UO_0000065";"19.17";"0.38";"5.09";"9.99";"False";"CHEMBL3889250";"Inhibition Assay: To determine the thrombin inhibition of the substances listed above, a biochemical test system is constructed in which the conversion of a thrombin substrate is used for determining the enzymatic activity of human thrombin. Here, thrombin cleaves aminomethylcoumarin, which is measured fluorescently, from the peptic substrate. The determinations are carried out in microtitre plates.Substances to be tested are dissolved in various concentrations in dimethyl sulphoxide and incubated for 15 min with human thrombin (0.06 nmol/l dissolved in 50 mmol/l of Tris buffer [C,C,C-tris(hydroxymethyl)aminomethane], 100 mmol/l of sodium chloride, 0.1% BSA [bovine serum albumin], pH 7.4) at 22° C. The substrate (5 umol/l Boc-Asp(OBzl)-Pro-Arg-AMC from Bachem) is then added. After 30 min of incubation, the sample is excited at a wavelength of 360 nm and the emission is measured at 460 nm. The measured emissions of the test batches with test substance are compared to the control batches without test substance (only dimethyl sulphoxide instead of test substance in dimethyl sulphoxide) and the IC50 values are calculated from the concentration/activity relationships.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3887009";"37";"BindingDB Database";"";"2016";""
"CHEMBL3906435";"";"0";"461.92";"0";"4.46";"BDBM254878";"COc1cc(C(=O)N2CCC(O)C(C)C2)cc2nc(NC(CF)c3cccc(Cl)c3)oc12";"IC50";"'='";"3.2";"nM";"8.49";"";"443661";"UO_0000065";"18.39";"0.36";"4.03";"9.67";"False";"CHEMBL3889250";"Inhibition Assay: To determine the thrombin inhibition of the substances listed above, a biochemical test system is constructed in which the conversion of a thrombin substrate is used for determining the enzymatic activity of human thrombin. Here, thrombin cleaves aminomethylcoumarin, which is measured fluorescently, from the peptic substrate. The determinations are carried out in microtitre plates.Substances to be tested are dissolved in various concentrations in dimethyl sulphoxide and incubated for 15 min with human thrombin (0.06 nmol/l dissolved in 50 mmol/l of Tris buffer [C,C,C-tris(hydroxymethyl)aminomethane], 100 mmol/l of sodium chloride, 0.1% BSA [bovine serum albumin], pH 7.4) at 22° C. The substrate (5 umol/l Boc-Asp(OBzl)-Pro-Arg-AMC from Bachem) is then added. After 30 min of incubation, the sample is excited at a wavelength of 360 nm and the emission is measured at 460 nm. The measured emissions of the test batches with test substance are compared to the control batches without test substance (only dimethyl sulphoxide instead of test substance in dimethyl sulphoxide) and the IC50 values are calculated from the concentration/activity relationships.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3887009";"37";"BindingDB Database";"";"2016";""
"CHEMBL3903935";"";"0";"498.59";"0";"4.38";"9b";"CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3C)ccc21";"IC50";"'='";"3.11";"nM";"8.51";"";"";"UO_0000065";"17.06";"0.31";"4.13";"6.19";"False";"CHEMBL3854384";"Inhibition of human thrombin pre-incubated for 10 mins before Ac-FVR-AMC substrate addition and measured after 10 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3853299";"1";"Scientific Literature";"Eur J Med Chem";"2016";""
"CHEMBL3974821";"";"0";"484.56";"0";"4.07";"9a";"CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3)ccc21";"IC50";"'='";"4.69";"nM";"8.33";"";"";"UO_0000065";"17.19";"0.32";"4.26";"6.06";"False";"CHEMBL3854384";"Inhibition of human thrombin pre-incubated for 10 mins before Ac-FVR-AMC substrate addition and measured after 10 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3853299";"1";"Scientific Literature";"Eur J Med Chem";"2016";""
"CHEMBL3974458";"";"0";"499.58";"0";"3.78";"9p";"CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3cccc(C)n3)ccc21";"IC50";"'='";"0.92";"nM";"9.04";"";"";"UO_0000065";"18.09";"0.33";"5.26";"6.02";"False";"CHEMBL3854384";"Inhibition of human thrombin pre-incubated for 10 mins before Ac-FVR-AMC substrate addition and measured after 10 mins by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3853299";"1";"Scientific Literature";"Eur J Med Chem";"2016";""
"CHEMBL3115904";"";"0";"516.65";"2";"0.35";"22";"N=C(N)NCCC[C@H](NC(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C(=O)NCc1ccc(C(=N)N)cc1";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"11.39";"0.22";"5.54";"2.68";"False";"CHEMBL3119479";"Inhibition of human thrombin using S-2366 as substrate preincubated for 300 seconds followed by substrate addition measured after 40 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112440";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL3115899";"";"0";"557.70";"2";"3.48";"35";"N=C(N)c1ccc(CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1";"IC50";"'='";"5200.0";"nM";"5.28";"";"";"UO_0000065";"9.47";"0.18";"1.80";"3.36";"False";"CHEMBL3119479";"Inhibition of human thrombin using S-2366 as substrate preincubated for 300 seconds followed by substrate addition measured after 40 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112440";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL3115907";"";"0";"500.64";"2";"1.23";"25";"N=C(N)c1ccc(CNC(=O)[C@H](CC2CCCN2)NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"10.30";"0.20";"3.92";"3.04";"False";"CHEMBL3119479";"Inhibition of human thrombin using S-2366 as substrate preincubated for 300 seconds followed by substrate addition measured after 40 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112440";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";""
"CHEMBL3889796";"";"0";"549.65";"1";"-0.52";"BDBM238251";"CS(=O)(=O)N1CCN([C@H]2C[C@@H](C(=O)Nc3ccc(C(=O)O)cc3)N(C(=O)C3CCN(C(=N)N)CC3)C2)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"415495";"UO_0000065";"";"";"";"";"False";"CHEMBL3888769";"In Vitro Assay: Human Factor Xa (American Diagnostica Inc.) and human thrombin (Sigma) activities were measured at the enzyme concentrations of 0.18 U/mL and 0.12 U/mL, respectively in the same buffer containing 150 mM NaCl, 2 mg/mL PEG6000, 50 mM Tris-HCl (pH7.4), except that the reactions were started with 300 ¿M S-2222 (phenyl-Ile-Glu-Gly-Arg-pNA, Chromogenix) and 300 ¿M S-2366, respectively.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886831";"37";"BindingDB Database";"";"2016";""
"CHEMBL3982298";"";"0";"551.99";"1";"1.97";"BDBM238253";"O=C(O)c1ccc(NC(=O)[C@@H]2C[C@H](N3CCOCC3)CN2C(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"415497";"UO_0000065";"";"";"";"";"False";"CHEMBL3888769";"In Vitro Assay: Human Factor Xa (American Diagnostica Inc.) and human thrombin (Sigma) activities were measured at the enzyme concentrations of 0.18 U/mL and 0.12 U/mL, respectively in the same buffer containing 150 mM NaCl, 2 mg/mL PEG6000, 50 mM Tris-HCl (pH7.4), except that the reactions were started with 300 ¿M S-2222 (phenyl-Ile-Glu-Gly-Arg-pNA, Chromogenix) and 300 ¿M S-2366, respectively.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886831";"37";"BindingDB Database";"";"2016";""
